rho,G_reference_nm,G_comparison_nm,ratio,pct,delta_ln_G,case_id,budget_h,reference_rate_C_min
0.757,300.05608049642734,300.1601113319434,0.9996534155219544,-0.034670464049244044,-0.0003466445523267405,LS035,240.0,1.0
0.758,300.0738587003098,300.18992746981473,0.9996133488872088,-0.03868006697005915,-0.0003867258816063326,LS035,240.0,1.0
0.759,300.09448218794,300.2201632167625,0.9995813704600122,-0.041880486407540184,-0.0004187171897964307,LS035,240.0,1.0
0.76,300.1181400258961,300.2508270864406,0.9995580792838038,-0.04421160964581396,-0.0004420183919335809,LS035,240.0,1.0
0.761,300.14498804049214,300.28192777672683,0.9995439627777516,-0.0456245287081789,-0.0004561412388472739,LS035,240.0,1.0
0.762,300.1751872511169,300.3134741744183,0.9995395247459956,-0.046068738914688205,-0.0004605813052914092,LS035,240.0,1.0
0.763,300.2084586480884,300.34547536004953,0.9995438029762331,-0.045640523447650065,-0.0004563011132872058,LS035,240.0,1.0
0.764,300.2426302688751,300.37794061283427,0.9995495330193584,-0.04506699925923796,-0.00045056847137183446,LS035,240.0,1.0
0.765,300.27729446393204,300.4108794157368,0.9995553258521642,-0.044487197090029615,-0.0004447730447036611,LS035,240.0,1.0
0.766,300.31246120313176,300.4443014606753,0.9995611823659074,-0.04390102795447489,-0.0004389139427262357,LS035,240.0,1.0
0.767,300.3481406729837,300.47821665386175,0.9995671034581921,-0.04330840223835476,-0.00043299026856614926,LS035,240.0,1.0
0.768,300.384343282077,300.512635121282,0.9995730900327927,-0.04270922971659221,-0.00042700111921072906,LS035,240.0,1.0
0.769,300.4210796666636,300.54756721432096,0.9995791429994603,-0.04210341957285219,-0.0004209455857025124,LS035,240.0,1.0
0.77,300.458360696386,300.5830235155362,0.9995852632737134,-0.041490880420575846,-0.0004148227533491668,LS035,240.0,1.0
0.771,300.49619748015385,300.6190148445852,0.9995914517766122,-0.04087152032579478,-0.00040863170195063126,LS035,240.0,1.0
0.772,300.53460137217354,300.6555522643102,0.9995977094345149,-0.04024524683161711,-0.0004023715060431462,LS035,240.0,1.0
0.773,300.573583978136,300.69264708698614,0.9996040371788151,-0.039611966984693,-0.00039604123516283546,LS035,240.0,1.0
0.774,300.6131571615667,300.7303108807357,0.999610435945662,-0.038971587363381424,-0.00038963995412672994,LS035,240.0,1.0
0.775,300.65333305034295,300.7685554761172,0.99961690667566,-0.03832401410796397,-0.0003831667233338967,LS035,240.0,1.0
0.776,300.6941240433836,300.8073929728902,0.9996234503135473,-0.03766915295300573,-0.00037662059908789467,LS035,240.0,1.0
0.777,300.7355428175169,300.846835746964,0.9996300678078571,-0.03700690926135817,-0.0003700006339360017,LS035,240.0,1.0
0.778,300.7776023345301,300.88689645753533,0.9996367601105532,-0.03633718806084986,-0.0003633058770354297,LS035,240.0,1.0
0.779,300.8203158484089,300.9275880544203,0.9996435281766455,-0.03565989408291407,-0.00035653537453819636,LS035,240.0,1.0
0.78,300.86369691277014,300.96892378558675,0.9996503729637829,-0.03497493180346183,-0.0003496881699990948,LS035,240.0,1.0
0.781,300.90775938849555,301.0109172048934,0.999657295431821,-0.03428220548632748,-0.00034276330480942504,LS035,240.0,1.0
0.782,300.9525174515715,301.0535821800418,0.9996642965423681,-0.0335816192288767,-0.00033575981865170945,LS035,240.0,1.0
0.783,300.99798560114186,301.09693290074836,0.9996713772583027,-0.032873077010425654,-0.0003286767499830537,LS035,240.0,1.0
0.784,301.04417866778033,301.14098388714245,0.9996785385432678,-0.0321564827430046,-0.00032151313654193184,LS035,240.0,1.0
0.785,301.0911118219897,301.1857499983985,0.9996857813611393,-0.03143174032473673,-0.00031426801588094736,LS035,240.0,1.0
0.786,301.1388005829341,301.23124644160896,0.9996931066754631,-0.03069875369627252,-0.00030694042593023223,LS035,240.0,1.0
0.787,301.18726082741324,301.2774887809062,0.9997005154488705,-0.029957426899492524,-0.0002995294055833754,LS035,240.0,1.0
0.788,301.23650879908524,301.3244929468411,0.9997080086424592,-0.029207664139579932,-0.00029203399531731563,LS035,240.0,1.0
0.789,301.2865611179467,301.37227524602645,0.9997155872151485,-0.028449369849657073,-0.0002844532378379796,LS035,240.0,1.0
0.79,301.3374347900785,301.4208523710542,0.999723252123005,-0.02768244875842633,-0.000276786178755548,LS035,240.0,1.0
0.791,301.3891472176655,301.4702414106954,0.9997310043185342,-0.026906805961179964,-0.0002690318672934568,LS035,240.0,1.0
0.792,301.4417162093001,301.5204598603918,0.9997388447499446,-0.026122346993600006,-0.0002611893570260217,LS035,240.0,1.0
0.793,301.4951599905795,301.57152563304953,0.9997467743603786,-0.025328977908769444,-0.0002532577066472366,LS035,240.0,1.0
0.794,301.54949721500446,301.6234570701443,0.9997547940871103,-0.02452660535762716,-0.00024523598077485283,LS035,240.0,1.0
0.795,301.6047469751932,301.67627295314884,0.9997629048607123,-0.02371513667240101,-0.0002371232507837371,LS035,240.0,1.0
0.796,301.6609288144189,301.7299925152943,0.9997711076041872,-0.022894479953647438,-0.00022891859567528044,LS035,240.0,1.0
0.797,301.71806273848284,301.7846354536761,0.9997794032320658,-0.02206454416054527,-0.000220621102980077,LS035,240.0,1.0
0.798,301.7761692279356,301.84022194171666,0.9997877926494719,-0.021225239204581588,-0.0002122298696937579,LS035,240.0,1.0
0.799,301.8352692506584,301.89677264199787,0.9997962767511517,-0.020376476046729767,-0.00020374400324819753,LS035,240.0,1.0
0.8,301.8953842748172,301.9543087194761,0.9998048564204671,-0.019518166798219657,-0.00019516262251864254,LS035,240.0,1.0
0.801,301.9565362822042,302.01285185509346,0.9998135325283565,-0.01865022482462295,-0.00018648485886398367,LS035,240.0,1.0
0.802,302.01874778198004,302.0724242597996,0.9998223059322574,-0.01777256485359862,-0.0001777098572039409,LS035,240.0,1.0
0.803,302.0820418248325,302.13304868899985,0.9998311774749944,-0.01688510308630377,-0.000168836777132158,LS035,240.0,1.0
0.804,302.14644201756744,302.1947484574441,0.9998401479836322,-0.01598775731202361,-0.000159864794063092,LS035,240.0,1.0
0.805,302.21197253814745,302.2575474545742,0.9998492182682929,-0.015080447026628533,-0.00015079310041524638,LS035,240.0,1.0
0.806,302.27865815119736,302.32147016034673,0.9998583891209358,-0.014163093554543378,-0.0001416209068314088,LS035,240.0,1.0
0.807,302.34652422399364,302.3865416615494,0.9998676613141052,-0.013235620174065045,-0.00013234744343133633,LS035,240.0,1.0
0.808,302.41559674295723,302.45278766863015,0.9998770355996399,-0.012297952246334641,-0.0001229719611017673,LS035,240.0,1.0
0.809,302.48590233067,302.52023453305867,0.9998865127073511,-0.011350017347630772,-0.00011349373281898096,LS035,240.0,1.0
0.81,302.5574682634367,302.58890926524293,0.9998960933436636,-0.01039174540515831,-0.00010391205500700723,LS035,240.0,1.0
0.811,302.6303224894136,302.6588395530205,0.9999057781902254,-0.009423068836055822,-9.422624892815034e-05,LS035,240.0,1.0
0.812,302.7044936473289,302.7300537807506,0.9999155679024844,-0.008443922689664344,-8.44356621058206e-05,LS035,240.0,1.0
0.8130000000000001,302.7800110858187,302.8025810490296,0.9999254631082316,-0.007454244793081359,-7.453966978055632e-05,LS035,240.0,1.0
0.8140000000000001,302.85690488340555,302.8764511950565,0.9999354644061172,-0.006453975899441672,-6.453767639378976e-05,LS035,240.0,1.0
0.8150000000000001,302.93520586914633,302.9516948136768,0.9999455723641335,-0.005443059839531387,-5.442911710401422e-05,LS035,240.0,1.0
0.8160000000000001,303.01494564397996,303.0283432791311,0.9999557875180712,-0.00442144367587653,-4.421345932935072e-05,LS035,240.0,1.0
0.8170000000000001,303.09615660280474,303.1064287675414,0.9999661103699502,-0.003389077859574839,-3.389020431628622e-05,LS035,240.0,1.0
0.8180000000000001,303.17887195731834,303.1859842801655,0.9999765413864231,-0.002345916389632362,-2.3458888734466416e-05,LS035,240.0,1.0
0.8190000000000001,303.2631257596546,303.26704366745406,0.9999870809971566,-0.0012919169746231647,-1.2919086294428285e-05,LS035,240.0,1.0
0.8200000000000001,303.3489529268541,303.34964165394547,0.9999977295931929,-0.00022704119619100966,-2.2704093844918695e-06,LS035,240.0,1.0
0.8210000000000001,303.4363892662061,303.4338138640373,1.0000084875252893,0.0008487453251878723,8.48748927041904e-06,LS035,240.0,1.0
0.8220000000000001,303.5254715015032,303.51959684867273,1.0000193551022454,0.0019354727632609429,1.9354914937802944e-05,LS035,240.0,1.0
0.8230000000000001,303.616237300251,303.60702811298563,1.000030332589211,0.003033166917304345,3.0332129187353425e-05,LS035,240.0,1.0
0.8240000000000001,303.70872530187876,303.6961461449478,1.0000414202059875,0.0041418490425115554,4.141934819447359e-05,LS035,240.0,1.0
0.8250000000000001,303.80297514699936,303.7869904450658,1.000052618125319,0.00526153567977446,5.261674103409544e-05,LS035,240.0,1.0
0.8260000000000001,303.8990275077685,303.8796015571778,1.0000639264711786,0.00639223848460341,6.392442796880573e-05,LS035,240.0,1.0
0.8270000000000001,303.9969241193979,303.9740211004028,1.000075345317051,0.007533964056185947,7.534247873516856e-05,LS035,240.0,1.0
0.8280000000000001,304.0967078128793,304.0702918022977,1.000086874684222,0.00868671376668365,8.68709108351317e-05,LS035,240.0,1.0
0.8290000000000001,304.1984225489796,304.1684575332825,1.000098514540068,0.009850483590940469,9.850968782941218e-05,LS035,240.0,1.0
0.8300000000000001,304.3021134535713,304.2685633423956,1.0001102647963598,0.01102526393750334,0.00011025871764396582,LS035,240.0,1.0
0.8310000000000001,304.407826854366,304.3706554944462,1.0001221253075774,0.012211039480788204,0.00012211785088909956,LS035,240.0,1.0
0.8320000000000001,304.51561031912297,304.4747815086333,1.0001340958692453,0.0134077889954001,0.0001340868791978898,LS035,240.0,1.0
0.8330000000000001,304.6255126954084,304.58099019870764,1.0001461762162889,0.014615485192567059,0.0001461655335867946,LS035,240.0,1.0
0.8340000000000001,304.73758415198733,304.689331714754,1.0001583660214217,0.015834094559616298,0.00015835348284712014,LS035,240.0,1.0
0.8350000000000001,304.85187622193274,304.7998575866797,1.0001706648935629,0.01706357720270839,0.00017065033196667526,LS035,240.0,1.0
0.8360000000000001,304.96844184754326,304.91262076949624,1.0001830723762963,0.018303886693601938,0.00018305562059382535,LS035,240.0,1.0
0.8370000000000001,305.08733542716556,305.02767569049126,1.00019558794637,0.019554969920583285,0.00019556882154128018,LS035,240.0,1.0
0.8380000000000001,305.20861286402464,305.14507829838925,1.0002082110122492,0.02081676694481065,0.0002081893393447105,LS035,240.0,1.0
0.8390000000000001,305.33233161716873,305.26488611460815,1.0002209409127234,0.022089210861937943,0.00022091650887441508,LS035,240.0,1.0
0.8400000000000001,305.45855075464647,305.38715828672576,1.0002337769155758,0.023372227670276323,0.00023374959401069052,LS035,240.0,1.0
0.8410000000000001,305.5873310090364,305.5119556442753,1.0002467182163204,0.024665736145609955,0.0002466877863862295,LS035,240.0,1.0
0.8420000000000001,305.71873483546034,305.63934075699854,1.0002597639370152,0.025969647723595803,0.00025973020420531,LS035,240.0,1.0
0.8430000000000001,305.85282647221817,305.7693779956916,1.0002729131251584,0.027283866390596028,0.0002728758911457628,LS035,240.0,1.0
0.8440000000000001,305.9896720041905,305.90213359578917,1.0002861647526688,0.028608288583059124,0.0002861238153457074,LS035,240.0,1.0
0.8450000000000001,306.1293394291659,306.0376757238382,1.0002995177149705,0.029942803097082953,0.0002994728684943606,LS035,240.0,1.0
0.8460000000000001,306.27191067719764,306.1760745470278,1.0003130098598059,0.03129119152910698,0.00031296088243969964,LS035,240.0,1.0
0.8470000000000001,306.4174718764258,306.3174096265656,1.0003266619745255,0.03265553013260506,0.00032660863211897347,LS035,240.0,1.0
0.8480000000000001,306.5660933731223,306.4617839783915,1.0003403667281991,0.034025091810745076,0.0003403088165847345,LS035,240.0,1.0
0.8490000000000001,306.7178451084318,306.60927100078715,1.0003541122787654,0.0353986927647653,0.00035404959580980833,LS035,240.0,1.0
0.8500000000000001,306.8727966216072,306.75994363110027,1.000367886984106,0.036775169304467836,0.00036781933028154243,LS035,240.0,1.0
0.8510000000000001,307.03101705413803,306.91387434841926,1.0003816794075129,0.038153378392425275,0.0003816065864567632,LS035,240.0,1.0
0.8520000000000001,307.19257515466245,307.07113517729255,1.0003954783223106,0.039532198103668814,0.00039540014137076174,LS035,240.0,1.0
0.8530000000000001,307.3577145719783,307.23179769237055,1.0004098432537045,0.04096753510257824,0.0004097592908984955,LS035,240.0,1.0
0.8540000000000001,307.52659093238503,307.3959330859448,1.0004250474140257,0.04248668254802799,0.00042495710696257893,LS035,240.0,1.0
0.8550000000000001,307.6990553806942,307.56366880743633,1.0004401903962936,0.04399967139656727,0.0004400935409232816,LS035,240.0,1.0
0.8560000000000001,307.8751749108414,307.73545252083716,1.0004540341025374,0.04538280491264045,0.00045393106024291225,LS035,240.0,1.0
0.8570000000000001,308.05501615993023,307.91096888306834,1.0004678211931988,0.0467602438867977,0.00046771179898099264,LS035,240.0,1.0
0.8580000000000001,308.2389361311742,308.0902873506663,1.0004824844748796,0.04822517958752213,0.0004823681166712392,LS035,240.0,1.0
0.8590000000000001,308.4271125472834,308.2734769873952,1.0004983742402673,0.0498125987107031,0.0004982500930717789,LS035,240.0,1.0
0.8600000000000001,308.61925368127567,308.46102158242786,1.0005129727510986,0.05127097449701489,0.0005128412255543679,LS035,240.0,1.0
0.8610000000000001,308.81547154420394,308.65291382805975,1.0005266683347585,0.052639110123381204,0.0005265296936674782,LS035,240.0,1.0
0.8620000000000001,309.0165895542922,308.8489289232903,1.0005428564430718,0.0542561909843383,0.0005427091498165961,LS035,240.0,1.0
0.8630000000000001,309.22191091021324,309.04946372974103,1.0005579921686032,0.055768098697985435,0.0005578365488601238,LS035,240.0,1.0
0.8640000000000001,309.4318562341129,309.25484582869024,1.000572377143997,0.05720497158144549,0.000572213398679192,LS035,240.0,1.0
0.8650000000000001,309.64678494819583,309.46459761180074,1.000588717862402,0.05883714776033236,0.0005885446360255509,LS035,240.0,1.0
0.8660000000000001,309.86624180258354,309.67960261651115,1.0006026847893612,0.060232177918660194,0.0006025032478214313,LS035,240.0,1.0
0.8670000000000001,310.0912293329553,309.8993733527471,1.0006190912170378,0.06187081802375945,0.0006188996591274772,LS035,240.0,1.0
0.8680000000000001,310.32092002733566,310.1244280625032,1.0006335907366601,0.06331895536244347,0.0006333901027913823,LS035,240.0,1.0
0.8690000000000001,310.55641273736165,310.35468408835146,1.0006499938919973,0.06495716743765804,0.0006497827374619367,LS035,240.0,1.0
0.75,300.00000000000006,300.00000000000006,1.0,0.0,0.0,LS035,500.0,1.0
0.751,300.00171917400036,300.005072143331,0.9999888236245251,-0.0011176500387667404,-1.1176437931024778e-05,LS035,500.0,1.0
0.752,300.00528111426644,300.0197608636962,0.9999517373476065,-0.00482649817896127,-4.826381707283107e-05,LS035,500.0,1.0
0.753,300.01084612955634,300.0448787927731,0.9998865747572374,-0.01134381095077219,-0.00011343167589189346,LS035,500.0,1.0
0.754,300.0185634272355,300.07309810425977,0.9998182620255904,-0.01817710091045449,-0.000181754490756368,LS035,500.0,1.0
0.755,300.02858479966835,300.10170472257795,0.9997563495249813,-0.024370985504071414,-0.0002436801626180822,LS035,500.0,1.0
0.756,300.0410434020563,300.13070646914,0.999701253270155,-0.029883600612461893,-0.00029879136353894327,LS035,500.0,1.0
0.757,300.05608049642734,300.1601113319434,0.9996534155219544,-0.034670464049244044,-0.0003466445523267405,LS035,500.0,1.0
0.758,300.0738587003098,300.18992746981473,0.9996133488872088,-0.03868006697005915,-0.0003867258816063326,LS035,500.0,1.0
0.759,300.09448218794,300.2201632167625,0.9995813704600122,-0.041880486407540184,-0.0004187171897964307,LS035,500.0,1.0
0.76,300.1181400258961,300.2508270864406,0.9995580792838038,-0.04421160964581396,-0.0004420183919335809,LS035,500.0,1.0
0.761,300.14498804049214,300.28192777672683,0.9995439627777516,-0.0456245287081789,-0.0004561412388472739,LS035,500.0,1.0
0.762,300.1751872511169,300.3134741744183,0.9995395247459956,-0.046068738914688205,-0.0004605813052914092,LS035,500.0,1.0
0.763,300.2084586480884,300.34547536004953,0.9995438029762331,-0.045640523447650065,-0.0004563011132872058,LS035,500.0,1.0
0.764,300.2426302688751,300.37794061283427,0.9995495330193584,-0.04506699925923796,-0.00045056847137183446,LS035,500.0,1.0
0.765,300.27729446393204,300.4108794157368,0.9995553258521642,-0.044487197090029615,-0.0004447730447036611,LS035,500.0,1.0
0.766,300.31246120313176,300.4443014606753,0.9995611823659074,-0.04390102795447489,-0.0004389139427262357,LS035,500.0,1.0
0.767,300.3481406729837,300.47821665386175,0.9995671034581921,-0.04330840223835476,-0.00043299026856614926,LS035,500.0,1.0
0.768,300.384343282077,300.512635121282,0.9995730900327927,-0.04270922971659221,-0.00042700111921072906,LS035,500.0,1.0
0.769,300.4210796666636,300.54756721432096,0.9995791429994603,-0.04210341957285219,-0.0004209455857025124,LS035,500.0,1.0
0.77,300.458360696386,300.5830235155362,0.9995852632737134,-0.041490880420575846,-0.0004148227533491668,LS035,500.0,1.0
0.771,300.49619748015385,300.6190148445852,0.9995914517766122,-0.04087152032579478,-0.00040863170195063126,LS035,500.0,1.0
